chr,strand,coordinate,region,region_start,region_end,gene
Chr4,+,20451064,3UTR,20450909,20451455,LOC_Os04g33770
Chr4,+,20451155,3UTR,20450909,20451455,LOC_Os04g33770
Chr4,+,20462939,3UTR,20462784,20463415,LOC_Os04g33780
Chr4,+,20485462,3UTR,20485192,20486020,LOC_Os04g33810
Chr4,+,20485690,3UTR,20485192,20486020,LOC_Os04g33810
Chr4,-,20485778,3UTR,20485488,20486108,LOC_Os04g33820
Chr4,-,20485814,3UTR,20485488,20486108,LOC_Os04g33820
Chr4,+,20497029,3UTR,20496863,20497351,LOC_Os04g33830
Chr4,+,20509378,3UTR,20509211,20509916,LOC_Os04g33860
Chr4,+,20509567,3UTR,20509211,20509916,LOC_Os04g33860
Chr4,+,20520470,3UTR,20520291,20520809,LOC_Os04g33870
Chr4,+,20528249,3UTR,20528060,20528557,LOC_Os04g33880
Chr4,-,20530492,3UTR,20530143,20530790,LOC_Os04g33890
Chr4,+,20534871,3UTR,20534646,20535074,LOC_Os04g33900
Chr4,+,20544475,3UTR,20544186,20544785,LOC_Os04g33920
Chr4,+,20548305,3UTR,20548036,20548777,LOC_Os04g33930
Chr4,+,20548506,3UTR,20548036,20548777,LOC_Os04g33930
Chr4,+,20549922,3UTR,20549714,20551259,LOC_Os04g33940
Chr4,+,20550960,3UTR,20549714,20551259,LOC_Os04g33940
Chr4,-,20550003,3UTR,20549273,20550747,LOC_Os04g33950
Chr4,-,20550211,3UTR,20549273,20550747,LOC_Os04g33950
Chr4,-,20554574,intron,20553676,20554781,LOC_Os04g33950
Chr4,+,20563643,3UTR,20563517,20563653,LOC_Os04g33970
Chr4,+,20571240,3UTR,20571010,20571527,LOC_Os04g33980
Chr4,-,20579419,3UTR,20579049,20579654,LOC_Os04g33990
Chr4,+,20591154,intron,20590925,20593058,LOC_Os04g34000
Chr4,-,20592808,3UTR,20592508,20593014,LOC_Os04g34010
Chr4,-,20609820,3UTR,20609497,20610144,LOC_Os04g34030
Chr4,-,20609970,3UTR,20609497,20610144,LOC_Os04g34030
Chr4,-,20618942,intron,20617969,20619338,LOC_Os04g34040
Chr4,+,20625753,3UTR,20625589,20626219,LOC_Os04g34050
Chr4,+,20626021,3UTR,20625589,20626219,LOC_Os04g34050
Chr4,-,20640442,3UTR,20640034,20640710,LOC_Os04g34080
Chr4,+,20652928,3UTR,20652796,20653443,LOC_Os04g34090
Chr4,+,20653022,3UTR,20652796,20653443,LOC_Os04g34090
Chr4,+,20655651,intron,20655374,20656703,LOC_Os04g34100
Chr4,+,20657118,3UTR,20656761,20657586,LOC_Os04g34100
Chr4,-,20688094,3UTR,20687566,20688213,LOC_Os04g34130
Chr4,+,20692522,3UTR,20692278,20692926,LOC_Os04g34140
Chr4,+,20699649,3UTR,20699296,20699943,LOC_Os04g34150
Chr4,+,20704029,3UTR,20703850,20704497,LOC_Os04g34160
Chr4,+,20709806,3UTR,20709196,20710131,LOC_Os04g34170
Chr4,+,20725422,3UTR,20725150,20725797,LOC_Os04g34200
Chr4,+,20725695,3UTR,20725150,20725797,LOC_Os04g34200
Chr4,+,20735337,intron,20735277,20735427,LOC_Os04g34230
Chr4,+,20735401,intron,20735277,20735427,LOC_Os04g34230
Chr4,+,20740299,3UTR,20740172,20740765,LOC_Os04g34240
Chr4,+,20740484,3UTR,20740172,20740765,LOC_Os04g34240
Chr4,+,20744725,3UTR,20744546,20745030,LOC_Os04g34250
Chr4,+,20760637,3UTR,20760431,20760936,LOC_Os04g34270
Chr4,+,20771554,3UTR,20771418,20772065,LOC_Os04g34290
Chr4,-,20797190,3UTR,20797087,20797734,LOC_Os04g34340
Chr4,+,20820656,3UTR,20820402,20820955,LOC_Os04g34370
Chr4,+,20827833,3UTR,20827712,20828359,LOC_Os04g34390
Chr4,+,20845885,3UTR,20845683,20846330,LOC_Os04g34420
Chr4,-,20852259,3UTR,20851856,20852590,LOC_Os04g34440
Chr4,-,20852426,3UTR,20851856,20852590,LOC_Os04g34440
Chr4,+,20865574,intron,20865259,20866326,LOC_Os04g34450
Chr4,+,20872284,3UTR,20872035,20872770,LOC_Os04g34450
Chr4,+,20872624,3UTR,20872035,20872770,LOC_Os04g34450
Chr4,+,20876243,3UTR,20875879,20876670,LOC_Os04g34460
Chr4,+,20876371,3UTR,20875879,20876670,LOC_Os04g34460
Chr4,-,20882276,3UTR,20881977,20882541,LOC_Os04g34490
Chr4,+,20892903,3UTR,20892791,20893159,LOC_Os04g34510
Chr4,+,20892947,3UTR,20892791,20893159,LOC_Os04g34510
Chr4,+,20902862,3UTR,20902662,20903183,LOC_Os04g34530
Chr4,-,20904121,3UTR,20903822,20904308,LOC_Os04g34540
Chr4,+,20926529,intron,20926244,20927515,LOC_Os04g34590
Chr4,+,20926670,intron,20926244,20927515,LOC_Os04g34590
Chr4,+,20929072,3UTR,20928900,20929547,LOC_Os04g34590
Chr4,-,20934950,3UTR,20934519,20935176,LOC_Os04g34600
Chr4,-,20941071,3UTR,20941051,20941800,LOC_Os04g34610
Chr4,-,20944838,intron,20944507,20945076,LOC_Os04g34610
Chr4,-,20949654,3UTR,20949314,20949891,LOC_Os04g34620
Chr4,+,20955827,3UTR,20955605,20956130,LOC_Os04g34630
Chr4,+,20992786,intron,20992622,20993807,LOC_Os04g34699
Chr4,+,20992846,intron,20992622,20993807,LOC_Os04g34699
Chr4,+,21021587,intron,21020627,21021705,LOC_Os04g34700
Chr4,+,21010520,3UTR,21010157,21011037,LOC_Os04g34720
Chr4,+,21010711,3UTR,21010157,21011037,LOC_Os04g34720
Chr4,+,21215922,3UTR,21215722,21216285,LOC_Os04g34910
Chr4,+,21215986,3UTR,21215722,21216285,LOC_Os04g34910
Chr4,-,21227411,3UTR,21226902,21227698,LOC_Os04g34930
Chr4,-,21227560,3UTR,21226902,21227698,LOC_Os04g34930
Chr4,-,21232540,3UTR,21232238,21232875,LOC_Os04g34940
Chr4,-,21235138,intron,21234535,21235197,LOC_Os04g34940
Chr4,-,21248479,3UTR,21248217,21248864,LOC_Os04g34970
Chr4,-,21248585,3UTR,21248217,21248864,LOC_Os04g34970
Chr4,+,21262657,3UTR,21262634,21263130,LOC_Os04g34976
Chr4,+,21262813,3UTR,21262634,21263130,LOC_Os04g34976
Chr4,+,21265387,intron,21265208,21265765,LOC_Os04g34984
Chr4,+,21267966,intron,21267945,21268381,LOC_Os04g34984
Chr4,+,21268220,intron,21267945,21268381,LOC_Os04g34984
Chr4,+,21268294,intron,21267945,21268381,LOC_Os04g34984
Chr4,+,21268742,3UTR,21268382,21269054,LOC_Os04g34984
Chr4,+,21274072,3UTR,21273792,21274376,LOC_Os04g35000
Chr4,+,21279863,3UTR,21279606,21281974,LOC_Os04g35010
Chr4,-,21281712,3UTR,21281412,21281750,LOC_Os04g35020
Chr4,-,21283391,intron,21283276,21283599,LOC_Os04g35020
Chr4,-,21288113,3UTR,21287830,21288809,LOC_Os04g35030
Chr4,+,21318116,3UTR,21317856,21318547,LOC_Os04g35060
Chr4,+,21320596,3UTR,21320217,21320938,LOC_Os04g35070
Chr4,+,21326805,3UTR,21326500,21327256,LOC_Os04g35080
Chr4,+,21332130,3UTR,21331932,21332579,LOC_Os04g35090
Chr4,-,21332221,3UTR,21331917,21332472,LOC_Os04g35100
Chr4,+,21344588,3UTR,21344465,21344877,LOC_Os04g35114
Chr4,+,21344806,3UTR,21344465,21344877,LOC_Os04g35114
Chr4,+,21353235,3UTR,21352997,21353560,LOC_Os04g35130
Chr4,+,21361438,3UTR,21361288,21362409,LOC_Os04g35140
Chr4,+,21371797,3UTR,21371721,21372368,LOC_Os04g35160
Chr4,+,21375796,intron,21375411,21375951,LOC_Os04g35170
Chr4,+,21377152,3UTR,21376823,21378051,LOC_Os04g35170
Chr4,-,21377018,3UTR,21376642,21377546,LOC_Os04g35180
Chr4,-,21377066,3UTR,21376642,21377546,LOC_Os04g35180
Chr4,-,21377337,3UTR,21376642,21377546,LOC_Os04g35180
Chr4,+,21382886,intron,21382853,21384170,LOC_Os04g35190
Chr4,+,21385863,3UTR,21385353,21386000,LOC_Os04g35190
Chr4,-,21385572,3UTR,21385006,21385944,LOC_Os04g35200
Chr4,-,21387000,intron,21386023,21387209,LOC_Os04g35200
Chr4,+,21401893,3UTR,21401304,21402236,LOC_Os04g35210
Chr4,-,21402465,3UTR,21402088,21402725,LOC_Os04g35220
Chr4,-,21403103,intron,21402972,21403344,LOC_Os04g35220
Chr4,+,21410172,intron,21408646,21411363,LOC_Os04g35230
Chr4,+,21417029,intron,21416272,21418981,LOC_Os04g35240
Chr4,+,21419942,3UTR,21419693,21420256,LOC_Os04g35240
Chr4,-,21424019,3UTR,21423559,21424206,LOC_Os04g35250
Chr4,+,21449645,3UTR,21449456,21450103,LOC_Os04g35270
Chr4,-,21451493,3UTR,21451193,21451823,LOC_Os04g35280
Chr4,-,21451738,3UTR,21451193,21451823,LOC_Os04g35280
Chr4,-,21461913,3UTR,21461733,21462453,LOC_Os04g35290
Chr4,-,21462068,3UTR,21461733,21462453,LOC_Os04g35290
Chr4,-,21462280,3UTR,21461733,21462453,LOC_Os04g35290
Chr4,-,21466601,3UTR,21466185,21466801,LOC_Os04g35300
Chr4,-,21468769,3UTR,21468332,21468979,LOC_Os04g35305
Chr4,-,21491561,3UTR,21491169,21491792,LOC_Os04g35340
Chr4,-,21494059,intron,21492890,21494129,LOC_Os04g35340
Chr4,+,21517240,intron,21516955,21517648,LOC_Os04g35380
Chr4,+,21518885,3UTR,21518743,21519331,LOC_Os04g35380
Chr4,+,21519032,3UTR,21518743,21519331,LOC_Os04g35380
Chr4,+,21526328,intron,21526125,21526617,LOC_Os04g35390
Chr4,+,21526511,intron,21526125,21526617,LOC_Os04g35390
Chr4,-,21539456,3UTR,21539150,21539813,LOC_Os04g35410
Chr4,-,21547034,3UTR,21546734,21547351,LOC_Os04g35420
Chr4,-,21559305,3UTR,21558929,21559406,LOC_Os04g35430
Chr4,-,21559398,3UTR,21558929,21559406,LOC_Os04g35430
Chr4,-,21591757,3UTR,21591340,21591886,LOC_Os04g35480
Chr4,+,21597771,3UTR,21597127,21598115,LOC_Os04g35490
Chr4,-,21600594,3UTR,21600333,21600935,LOC_Os04g35500
Chr4,-,21609394,3UTR,21609073,21609872,LOC_Os04g35510
Chr4,-,21622952,3UTR,21622653,21623178,LOC_Os04g35520
Chr4,+,21630916,intron,21630236,21631763,LOC_Os04g35530
Chr4,+,21635693,3UTR,21635601,21636120,LOC_Os04g35534
Chr4,+,21635818,3UTR,21635601,21636120,LOC_Os04g35534
Chr4,+,21642541,3UTR,21642371,21642947,LOC_Os04g35540
Chr4,-,21662150,3UTR,21661778,21662435,LOC_Os04g35560
Chr4,-,21662288,3UTR,21661778,21662435,LOC_Os04g35560
Chr4,+,21688123,3UTR,21687807,21688606,LOC_Os04g35570
Chr4,+,21693925,3UTR,21693625,21694195,LOC_Os04g35580
Chr4,-,21695246,3UTR,21695140,21695880,LOC_Os04g35590
Chr4,-,21695670,3UTR,21695140,21695880,LOC_Os04g35590
Chr4,-,21699924,3UTR,21699622,21700199,LOC_Os04g35600
Chr4,-,21706131,3UTR,21705811,21706458,LOC_Os04g35620
Chr4,-,21706264,3UTR,21705811,21706458,LOC_Os04g35620
Chr4,-,21725211,3UTR,21725000,21726036,LOC_Os04g35650
Chr4,-,21725406,3UTR,21725000,21726036,LOC_Os04g35650
Chr4,+,21734707,3UTR,21734508,21735009,LOC_Os04g35660
Chr4,+,21747630,3UTR,21747439,21747857,LOC_Os04g35680
Chr4,+,21752372,3UTR,21752203,21752659,LOC_Os04g35690
Chr4,-,21752567,3UTR,21752260,21752952,LOC_Os04g35700
Chr4,-,21752783,3UTR,21752260,21752952,LOC_Os04g35700
Chr4,-,21756936,CDS,21756718,21757248,LOC_Os04g35700
Chr4,-,21769717,3UTR,21769323,21769970,LOC_Os04g35730
Chr4,-,21791509,3UTR,21791207,21791745,LOC_Os04g35750
Chr4,-,21792820,3UTR,21792587,21793066,LOC_Os04g35760
Chr4,-,21792881,3UTR,21792587,21793066,LOC_Os04g35760
Chr4,+,21796921,3UTR,21796906,21797546,LOC_Os04g35770
Chr4,+,21797184,3UTR,21796906,21797546,LOC_Os04g35770
Chr4,-,21799325,3UTR,21798899,21799520,LOC_Os04g35780
Chr4,-,21811878,3UTR,21811857,21812605,LOC_Os04g35790
Chr4,-,21812158,3UTR,21811857,21812605,LOC_Os04g35790
Chr4,-,21812236,3UTR,21811857,21812605,LOC_Os04g35790
Chr4,-,21812388,3UTR,21811857,21812605,LOC_Os04g35790
Chr4,-,21817126,3UTR,21817094,21818461,LOC_Os04g35800
Chr4,-,21818170,3UTR,21817094,21818461,LOC_Os04g35800
Chr4,-,21818524,intron,21818462,21819479,LOC_Os04g35800
Chr4,-,21819282,intron,21818462,21819479,LOC_Os04g35800
Chr4,+,21847904,3UTR,21847770,21848436,LOC_Os04g35840
Chr4,+,21848067,3UTR,21847770,21848436,LOC_Os04g35840
Chr4,+,21856413,3UTR,21856317,21856964,LOC_Os04g35860
Chr4,+,21856609,3UTR,21856317,21856964,LOC_Os04g35860
Chr4,-,21856910,3UTR,21856602,21857288,LOC_Os04g35864
Chr4,-,21864265,CDS,21863861,21864550,LOC_Os04g35880
Chr4,-,21879041,3UTR,21878635,21879216,LOC_Os04g35890
Chr4,-,21887095,3UTR,21886698,21887518,LOC_Os04g35900
Chr4,-,21887254,3UTR,21886698,21887518,LOC_Os04g35900
Chr4,-,21887345,3UTR,21886698,21887518,LOC_Os04g35900
Chr4,-,21893247,3UTR,21892958,21893743,LOC_Os04g35910
Chr4,-,21893391,3UTR,21892958,21893743,LOC_Os04g35910
Chr4,-,21893621,3UTR,21892958,21893743,LOC_Os04g35910
Chr4,-,21897101,3UTR,21896784,21897875,LOC_Os04g35920
Chr4,-,21897378,3UTR,21896784,21897875,LOC_Os04g35920
Chr4,-,21903647,intron,21903328,21904287,LOC_Os04g35920
Chr4,-,21912153,3UTR,21911854,21912413,LOC_Os04g35940
Chr4,-,21912258,3UTR,21911854,21912413,LOC_Os04g35940
Chr4,-,21948507,3UTR,21948148,21948795,LOC_Os04g36000
Chr4,-,21957303,intron,21957097,21957884,LOC_Os04g36010
Chr4,-,21970848,3UTR,21970486,21971013,LOC_Os04g36040
Chr4,-,21989591,3UTR,21989216,21989968,LOC_Os04g36050
Chr4,-,21994610,intron,21993792,21994785,LOC_Os04g36050
Chr4,+,22012015,3UTR,22011463,22012323,LOC_Os04g36054
Chr4,+,22017043,3UTR,22016865,22017390,LOC_Os04g36058
Chr4,+,22017209,3UTR,22016865,22017390,LOC_Os04g36058
Chr4,+,22024051,3UTR,22023834,22025024,LOC_Os04g36062
Chr4,-,22023956,3UTR,22023532,22024579,LOC_Os04g36070
Chr4,-,22024116,3UTR,22023532,22024579,LOC_Os04g36070
Chr4,-,22024276,3UTR,22023532,22024579,LOC_Os04g36070
Chr4,-,22026617,intron,22026109,22026648,LOC_Os04g36070
Chr4,+,22061691,3UTR,22061482,22062448,LOC_Os04g36570
Chr4,+,22062019,3UTR,22061482,22062448,LOC_Os04g36570
Chr4,+,22062072,3UTR,22061482,22062448,LOC_Os04g36570
Chr4,+,22077777,3UTR,22077630,22078251,LOC_Os04g36590
Chr4,-,22078675,3UTR,22078331,22078971,LOC_Os04g36600
Chr4,-,22078851,3UTR,22078331,22078971,LOC_Os04g36600
Chr4,-,22081636,3UTR,22081257,22081904,LOC_Os04g36610
Chr4,+,22088718,intron,22088280,22089268,LOC_Os04g36620
Chr4,+,22090568,intron,22090206,22090736,LOC_Os04g36620
Chr4,+,22093177,3UTR,22093137,22093769,LOC_Os04g36620
Chr4,-,22095005,3UTR,22094706,22095318,LOC_Os04g36630
Chr4,-,22095066,3UTR,22094706,22095318,LOC_Os04g36630
Chr4,-,22095344,CDS,22095319,22096275,LOC_Os04g36630
Chr4,-,21361763,3UTR,21361720,21362367,LOC_Os04g36640
Chr4,-,21363613,intron,21363523,21364012,LOC_Os04g36640
Chr4,+,22149989,intron,22149924,22150014,LOC_Os04g36660
Chr4,+,22155255,3UTR,22154941,22155696,LOC_Os04g36660
Chr4,+,22155397,3UTR,22154941,22155696,LOC_Os04g36660
Chr4,+,22159165,3UTR,22159046,22159546,LOC_Os04g36670
Chr4,-,22161454,3UTR,22160959,22161606,LOC_Os04g36680
Chr4,+,22170853,3UTR,22170738,22171389,LOC_Os04g36700
Chr4,+,22170923,3UTR,22170738,22171389,LOC_Os04g36700
Chr4,+,22186770,3UTR,22186636,22187243,LOC_Os04g36720
Chr4,+,22186901,3UTR,22186636,22187243,LOC_Os04g36720
Chr4,+,22189478,intron,22189350,22189483,LOC_Os04g36730
Chr4,+,22191823,3UTR,22191538,22192131,LOC_Os04g36730
Chr4,-,22191961,3UTR,22191742,22192128,LOC_Os04g36740
Chr4,-,22192070,3UTR,22191742,22192128,LOC_Os04g36740
Chr4,+,22201930,3UTR,22201756,22202241,LOC_Os04g36750
Chr4,-,22202986,3UTR,22202813,22203320,LOC_Os04g36760
Chr4,-,22203157,3UTR,22202813,22203320,LOC_Os04g36760
Chr4,+,22205903,3UTR,22205826,22206225,LOC_Os04g36770
Chr4,+,22209468,3UTR,22209067,22209796,LOC_Os04g36780
Chr4,+,22209506,3UTR,22209067,22209796,LOC_Os04g36780
Chr4,+,22214516,3UTR,22214117,22214815,LOC_Os04g36790
Chr4,-,22216948,3UTR,22216609,22217217,LOC_Os04g36800
Chr4,-,22217032,3UTR,22216609,22217217,LOC_Os04g36800
Chr4,+,22227018,3UTR,22226826,22227517,LOC_Os04g36810
Chr4,+,22227285,3UTR,22226826,22227517,LOC_Os04g36810
Chr4,-,22229889,3UTR,22229572,22230085,LOC_Os04g36820
Chr4,+,22238862,3UTR,22238669,22239310,LOC_Os04g36830
Chr4,+,22239052,3UTR,22238669,22239310,LOC_Os04g36830
Chr4,-,22239319,3UTR,22238921,22239902,LOC_Os04g36840
Chr4,-,22239371,3UTR,22238921,22239902,LOC_Os04g36840
Chr4,+,22246332,3UTR,22246134,22246682,LOC_Os04g36850
Chr4,-,22246713,3UTR,22246372,22247090,LOC_Os04g36859
Chr4,-,22246981,3UTR,22246372,22247090,LOC_Os04g36859
Chr4,+,22260926,CDS,22260813,22261083,LOC_Os04g36890
Chr4,+,22262470,3UTR,22262252,22262879,LOC_Os04g36890
Chr4,+,22266417,3UTR,22266109,22266917,LOC_Os04g36900
Chr4,-,22267414,3UTR,22266785,22267619,LOC_Os04g36910
Chr4,-,22269795,CDS,22269150,22269923,LOC_Os04g36910
Chr4,+,22309160,3UTR,22308693,22309620,LOC_Os04g37430
Chr4,+,22309321,3UTR,22308693,22309620,LOC_Os04g37430
Chr4,+,22309479,3UTR,22308693,22309620,LOC_Os04g37430
Chr4,-,22311624,3UTR,22311606,22312253,LOC_Os04g37440
Chr4,-,22314075,3UTR,22313771,22314425,LOC_Os04g37460
Chr4,+,22319516,3UTR,22319419,22320066,LOC_Os04g37470
Chr4,+,22319573,3UTR,22319419,22320066,LOC_Os04g37470
Chr4,+,22319861,3UTR,22319419,22320066,LOC_Os04g37470
Chr4,+,22319994,3UTR,22319419,22320066,LOC_Os04g37470
Chr4,+,22323533,3UTR,22323328,22323859,LOC_Os04g37480
Chr4,+,22326749,3UTR,22326634,22327207,LOC_Os04g37490
Chr4,+,22326880,3UTR,22326634,22327207,LOC_Os04g37490
Chr4,+,22332380,3UTR,22332185,22332865,LOC_Os04g37500
Chr4,+,22332545,3UTR,22332185,22332865,LOC_Os04g37500
Chr4,-,22332378,3UTR,22332028,22332675,LOC_Os04g37510
Chr4,+,22337303,3UTR,22337099,22337726,LOC_Os04g37520
Chr4,+,22337611,3UTR,22337099,22337726,LOC_Os04g37520
Chr4,-,22337499,3UTR,22337199,22337827,LOC_Os04g37530
Chr4,+,22344702,CDS,22344320,22345336,LOC_Os04g37540
Chr4,+,22346354,3UTR,22345337,22346794,LOC_Os04g37540
Chr4,+,22346462,3UTR,22345337,22346794,LOC_Os04g37540
Chr4,+,22349799,3UTR,22349523,22350099,LOC_Os04g37550
Chr4,-,22355406,3UTR,22354647,22355685,LOC_Os04g37580
Chr4,-,22358319,3UTR,22358077,22358724,LOC_Os04g37590
Chr4,-,22358412,3UTR,22358077,22358724,LOC_Os04g37590
Chr4,+,22364803,intron,22364276,22366018,LOC_Os04g37600
Chr4,+,22366880,3UTR,22366656,22367504,LOC_Os04g37600
Chr4,+,22366955,3UTR,22366656,22367504,LOC_Os04g37600
Chr4,+,22367134,3UTR,22366656,22367504,LOC_Os04g37600
Chr4,+,22373017,intron,22370349,22373222,LOC_Os04g37619
Chr4,+,22376772,3UTR,22376441,22377112,LOC_Os04g37619
Chr4,+,22378895,CDS,22378524,22379060,LOC_Os04g37630
Chr4,+,22379129,3UTR,22379061,22379648,LOC_Os04g37630
Chr4,+,22379315,3UTR,22379061,22379648,LOC_Os04g37630
Chr4,-,22385417,3UTR,22385058,22385642,LOC_Os04g37650
Chr4,-,22389358,3UTR,22389003,22389945,LOC_Os04g37660
Chr4,-,22396539,3UTR,22396229,22396838,LOC_Os04g37670
Chr4,-,22396686,3UTR,22396229,22396838,LOC_Os04g37670
Chr4,+,22412982,3UTR,22412856,22413293,LOC_Os04g37680
Chr4,+,22415134,intron,22414965,22415878,LOC_Os04g37690
Chr4,+,22415213,intron,22414965,22415878,LOC_Os04g37690
Chr4,+,22417588,intron,22417424,22418679,LOC_Os04g37690
Chr4,+,22419095,3UTR,22418836,22419460,LOC_Os04g37690
Chr4,+,22426511,3UTR,22426389,22426875,LOC_Os04g37700
Chr4,+,22426675,3UTR,22426389,22426875,LOC_Os04g37700
Chr4,+,22430007,intron,22429831,22430468,LOC_Os04g37710
Chr4,+,22430839,intron,22430571,22431310,LOC_Os04g37710
Chr4,+,22430966,intron,22430571,22431310,LOC_Os04g37710
Chr4,+,22431569,3UTR,22431418,22431879,LOC_Os04g37710
Chr4,+,22431654,3UTR,22431418,22431879,LOC_Os04g37710
Chr4,+,22434744,3UTR,22434662,22435044,LOC_Os04g37720
Chr4,+,22436822,3UTR,22436682,22437170,LOC_Os04g37730
Chr4,+,22437040,3UTR,22436682,22437170,LOC_Os04g37730
Chr4,-,22441766,3UTR,22441654,22442299,LOC_Os04g37740
Chr4,-,22442142,3UTR,22441654,22442299,LOC_Os04g37740
Chr4,+,22447406,3UTR,22446677,22447725,LOC_Os04g37750
Chr4,+,22450338,3UTR,22450258,22450842,LOC_Os04g37760
Chr4,+,22450461,3UTR,22450258,22450842,LOC_Os04g37760
Chr4,-,22452037,3UTR,22451722,22452209,LOC_Os04g37770
Chr4,-,22466807,3UTR,22466067,22466895,LOC_Os04g37790
Chr4,-,22466898,CDS,22466896,22468326,LOC_Os04g37790
Chr4,-,22468367,intron,22468327,22468436,LOC_Os04g37790
Chr4,+,22478501,intron,22477942,22479116,LOC_Os04g37810
Chr4,+,22479254,3UTR,22479117,22480005,LOC_Os04g37810
Chr4,+,22479384,3UTR,22479117,22480005,LOC_Os04g37810
Chr4,+,22479706,3UTR,22479117,22480005,LOC_Os04g37810
Chr4,+,22483194,3UTR,22483116,22483569,LOC_Os04g37820
Chr4,+,22531472,3UTR,22531292,22531813,LOC_Os04g37880
Chr4,+,22531636,3UTR,22531292,22531813,LOC_Os04g37880
Chr4,-,22534227,3UTR,22534058,22534893,LOC_Os04g37904
Chr4,-,22534612,3UTR,22534058,22534893,LOC_Os04g37904
Chr4,-,22539352,intron,22535302,22539398,LOC_Os04g37904
Chr4,-,22540380,intron,22540007,22540465,LOC_Os04g37904
Chr4,-,22540783,intron,22540696,22540847,LOC_Os04g37904
Chr4,+,22553967,3UTR,22553832,22555382,LOC_Os04g37920
Chr4,+,22555032,3UTR,22553832,22555382,LOC_Os04g37920
Chr4,-,22562593,3UTR,22562260,22562907,LOC_Os04g37940
Chr4,-,22562664,3UTR,22562260,22562907,LOC_Os04g37940
Chr4,-,22567322,3UTR,22567018,22567835,LOC_Os04g37950
Chr4,-,22567722,3UTR,22567018,22567835,LOC_Os04g37950
Chr4,+,22596032,3UTR,22595840,22596487,LOC_Os04g37970
Chr4,+,22601291,3UTR,22601190,22601605,LOC_Os04g37980
Chr4,+,22619640,3UTR,22619518,22620316,LOC_Os04g37990
Chr4,+,22619978,3UTR,22619518,22620316,LOC_Os04g37990
Chr4,+,22628274,3UTR,22628158,22628805,LOC_Os04g38010
Chr4,-,22626994,3UTR,22626907,22628386,LOC_Os04g38026
Chr4,-,22628238,3UTR,22626907,22628386,LOC_Os04g38026
Chr4,-,22647665,5UTR,22646699,22648129,LOC_Os04g38042
Chr4,+,22748044,3UTR,22747851,22748389,LOC_Os04g38220
Chr4,-,22761380,3UTR,22761039,22761480,LOC_Os04g38260
Chr4,-,22773490,3UTR,22773168,22773689,LOC_Os04g38270
Chr4,-,22785353,3UTR,22784437,22786607,LOC_Os04g38290
Chr4,-,22785393,3UTR,22784437,22786607,LOC_Os04g38290
Chr4,-,22786020,3UTR,22784437,22786607,LOC_Os04g38290
Chr4,-,22786495,3UTR,22784437,22786607,LOC_Os04g38290
Chr4,-,22795283,3UTR,22794845,22795529,LOC_Os04g38310
Chr4,-,22800575,3UTR,22800275,22800688,LOC_Os04g38320
Chr4,-,22802420,3UTR,22801995,22803032,LOC_Os04g38330
Chr4,-,22802676,3UTR,22801995,22803032,LOC_Os04g38330
Chr4,-,22806724,3UTR,22806402,22807379,LOC_Os04g38340
Chr4,-,22806916,3UTR,22806402,22807379,LOC_Os04g38340
Chr4,+,22814934,3UTR,22814446,22815093,LOC_Os04g38350
Chr4,+,22821890,3UTR,22821719,22822027,LOC_Os04g38360
Chr4,+,22823271,3UTR,22822927,22823574,LOC_Os04g38370
Chr4,-,22826062,CDS,22825709,22826143,LOC_Os04g38380
Chr4,+,22830302,3UTR,22830087,22830721,LOC_Os04g38390
Chr4,+,22835438,3UTR,22835357,22836004,LOC_Os04g38400
Chr4,+,22835495,3UTR,22835357,22836004,LOC_Os04g38400
Chr4,-,22835915,3UTR,22835596,22836232,LOC_Os04g38410
Chr4,-,22837568,5UTR,22837102,22837594,LOC_Os04g38410
Chr4,-,22837913,3UTR,22837555,22838078,LOC_Os04g38420
Chr4,+,22851574,3UTR,22851349,22851944,LOC_Os04g38430
Chr4,-,22855367,3UTR,22855059,22855831,LOC_Os04g38450
Chr4,-,22855679,3UTR,22855059,22855831,LOC_Os04g38450
Chr4,+,22866948,3UTR,22866660,22867235,LOC_Os04g38470
Chr4,-,22867293,3UTR,22866968,22867685,LOC_Os04g38480
Chr4,-,22867356,3UTR,22866968,22867685,LOC_Os04g38480
Chr4,-,22867562,3UTR,22866968,22867685,LOC_Os04g38480
Chr4,-,22880272,3UTR,22880138,22880785,LOC_Os04g38500
Chr4,-,22880322,3UTR,22880138,22880785,LOC_Os04g38500
Chr4,+,22892742,3UTR,22892511,22893044,LOC_Os04g38520
Chr4,+,22892831,3UTR,22892511,22893044,LOC_Os04g38520
Chr4,+,22887003,intron,22886825,22890298,LOC_Os04g38525
Chr4,+,22887471,intron,22886825,22890298,LOC_Os04g38525
Chr4,+,22898626,3UTR,22898513,22898957,LOC_Os04g38530
Chr4,+,22905649,3UTR,22905429,22906051,LOC_Os04g38540
Chr4,-,22909676,intron,22909041,22909881,LOC_Os04g38550
Chr4,-,22910231,3UTR,22910089,22910700,LOC_Os04g38560
Chr4,-,22910392,3UTR,22910089,22910700,LOC_Os04g38560
Chr4,-,22914763,3UTR,22914442,22914949,LOC_Os04g38570
Chr4,+,22939011,3UTR,22938695,22939373,LOC_Os04g38600
Chr4,-,22939213,3UTR,22938840,22939742,LOC_Os04g38610
Chr4,-,22939518,3UTR,22938840,22939742,LOC_Os04g38610
